test_input,statistic,mean,std,median,p05,p95
phase_aperiodic,zero_crossing_rate,0.1144116723803768,0.07644135330716942,0.09336445481827275,0.04468156052017339,0.2897299099699899
phase_aperiodic,rmse_vs_raw,6.192767407017527,2.835233204764282,5.535252332687378,2.8590760231018066,11.596343040466307
phase_aperiodic,corr_vs_raw,0.8698557836116049,0.049282074814473616,0.8793583539793068,0.7844926544687467,0.927693476531395
phase_flattened,mean,6.213474301318845e-10,1.1823881020899944e-07,0.0,-1.8310547034161573e-07,1.8310547034161573e-07
phase_flattened,std,12.705824779171962,6.197283042839614,11.382108688354492,5.118542265892029,24.781643962860105
phase_flattened,rms,12.705824779783143,6.197283043260607,11.382108688354492,5.118542265892029,24.781643962860105
phase_flattened,peak_to_peak,104.24200324434787,48.94841536630241,97.24127197265625,39.36749839782715,193.25090560913083
phase_flattened,skew,0.007511678231980928,0.17529030556602165,0.0021448630141094327,-0.21832897663116455,0.2546803131699562
phase_flattened,kurtosis,1.417577477521263,2.2515541504914673,0.776086688041687,-0.15701196193695066,4.922747850418088
phase_flattened,line_length,6.438785628852202,2.7404040118816235,5.769763708114624,3.5220022559165955,11.734645652770997
phase_flattened,zero_crossing_rate,0.2568837236109953,0.08902807575357363,0.2570856952317439,0.10503501167055686,0.4101367122374125
phase_flattened,rmse_vs_raw,9.810745786331381,5.907424070906289,8.558060646057129,2.670608115196228,21.711107826232904
phase_flattened,corr_vs_raw,0.6925811951261656,0.12052855187880182,0.6837856962885642,0.5163731055067843,0.9541040383072864
raw_eeg,mean,-7.589212059217745e-10,9.525402538833001e-08,0.0,-1.4750162335985806e-07,1.4241535950532125e-07
raw_eeg,std,10.847739290969912,5.970403673913859,9.411640644073486,4.477800178527832,23.131754493713377
raw_eeg,rms,10.847739291522885,5.970403675507545,9.411640644073486,4.477800178527832,23.131754493713377
raw_eeg,peak_to_peak,90.00034440145828,45.33450504921257,80.6401138305664,33.552614402771,173.92415390014648
raw_eeg,skew,0.11674202706530645,0.3268028926964234,0.10424042120575905,-0.3434480205178261,0.6190550595521926
raw_eeg,kurtosis,1.7435447690659203,2.2430094817261534,1.034308910369873,0.03069345951080323,5.815442514419555
raw_eeg,line_length,3.251571442640852,1.4438084792278818,3.0989710092544556,1.7196372151374817,5.5801567792892435
raw_eeg,zero_crossing_rate,0.1478017493461362,0.0512159171685836,0.1427142380793598,0.07602534178059353,0.24008002667555853
phase_sham,mean,-3.9474490984173303e-10,6.825610881342203e-08,0.0,-1.0172526287988148e-07,1.0172526287988148e-07
phase_sham,std,10.847739272430772,5.970403668494842,9.411640644073486,4.477800178527832,23.131754493713377
phase_sham,rms,10.847739272430772,5.97040366857558,9.411640644073486,4.477800178527832,23.131754493713377
phase_sham,peak_to_peak,90.00034435791895,45.33450509678818,80.6401138305664,33.55261402130127,173.92414550781248
phase_sham,skew,0.11674202795802335,0.32680289448230676,0.10424043238162994,-0.3434480309486389,0.6190553039312362
phase_sham,kurtosis,1.7435447976458818,2.2430094992784153,1.0343091487884521,0.03069398403167725,5.815442180633545
phase_sham,line_length,3.2515714334876975,1.4438084870639607,3.0989710092544556,1.7196372151374817,5.5801567792892435
phase_sham,zero_crossing_rate,0.1478017493461362,0.0512159171685836,0.1427142380793598,0.07602534178059353,0.24008002667555853
phase_sham,rmse_vs_raw,1.5678757876932958e-06,8.756117138285806e-07,1.3561073046730598e-06,6.325741225055026e-07,3.3411054346288433e-06
