model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
CBraMod,tuab_normal_vs_abnormal,macro_f1,drop_flattened,0.09913919531610116,0.0722558406102405,0.13127027956259005,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,retention_flattened,0.8712388953521215,0.8296963679732648,0.9059281283973983,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,baseline,0.7711102088690396,0.7474761334192973,0.7937866833846462,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,sham,0.7712275003383408,0.7474984187737485,0.794014883286733,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,aperiodic,0.6228447692515902,0.5913894924200586,0.6595808350252194,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,flattened,0.6928497315829837,0.6615781261155291,0.7228725577063411,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,drop_sham,-0.00011729146930117285,-0.0008131834644071382,0.0005386183004759399,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.6264,0.7658,6264,3829,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,retention_sham,1.0001521072707276,0.9992990381923861,1.0010500451401545,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,drop_aperiodic,0.14826543961744942,0.10952080384458851,0.1855558468577115,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,retention_aperiodic,0.8077247092411016,0.763311944208237,0.8568040780632306,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
