model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
raw_cnn,five_stage,accuracy,drop_aperiodic,0.10079643434719254,0.08747469589287957,0.11484694457061875,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,accuracy,drop_flattened,0.4134338518530684,0.38307229557863376,0.44425950027559086,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,baseline,0.9389777627346193,0.9294384334869272,0.9476009157382116,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,aperiodic,0.8774744531852137,0.8583723418385265,0.8956692154769572,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,flattened,0.5025852714077154,0.5006463632445839,0.5051784837345283,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,retention_aperiodic,0.9344997166170503,0.9182066052548646,0.9495981090502967,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,retention_flattened,0.5352472564888202,0.5297819205585638,0.5411585859865843,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,drop_aperiodic,0.06150330954940564,0.047430992562141096,0.07653507342382257,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,balanced_accuracy,drop_flattened,0.43639249132690394,0.42677704982523856,0.44542843802579,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,macro_f1,baseline,0.9312591638502374,0.919949011753428,0.9405191473656029,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,macro_f1,aperiodic,0.8861183664351753,0.8649759888057926,0.9042965414977363,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,macro_f1,flattened,0.23100842065518964,0.21432598095649558,0.24757532461341597,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
